sys.exec.out.time {s},crewModule.dyn.position[0] {m},crewModule.dyn.position[1] {m},crewModule.dyn.position[2] {m},crewModule.dyn.center_of_buoyancy[0] {1},crewModule.dyn.center_of_buoyancy[1] {1},crewModule.dyn.center_of_buoyancy[2] {1},crewModule.dyn.R[0][0] {--},crewModule.dyn.R[0][1] {--},crewModule.dyn.R[0][2] {--},crewModule.dyn.R[1][0] {--},crewModule.dyn.R[1][1] {--},crewModule.dyn.R[1][2] {--},crewModule.dyn.R[2][0] {--},crewModule.dyn.R[2][1] {--},crewModule.dyn.R[2][2] {--}
37.2,0,0,  0.1823817396756884,0.001214492,0.014306299,-0.229705221,  0.9999987793266973,0.001179135,-0.001025176,-0.001184825,  0.9999838008135694,-0.005567253,0.001018595,0.00556846,  0.9999839772281865
37.3,0,0,  0.1770567606280476,0.000545998,0.017193778,-0.235114664,  0.9999988557333729,0.00117784,-0.000949329,-0.00118433,  0.9999757330373145,-0.00686518,0.00094122,0.006866297,  0.9999759837490623
37.4,0,0,  0.1786817160264584,0.000267876,0.018267051,-0.233434385,  0.9999989571165102,0.001177516,-0.000836195,-0.001183521,  0.9999732537026101,-0.00721742,0.000827674,0.007218403,  0.9999736044624803
37.5,0,0,  0.1870900143670289,0.000432588,0.017530127,-0.225048066,  0.9999990515066712,0.00117797,-0.000713703,-0.00118267,  0.9999773844696872,-0.006620562,0.000705888,0.0066214,  0.9999778291479836
37.6,0,0,  0.2021725405899529,-3.92E-05,0.018975431,-0.267099416,  0.9999991324415294,0.001178925,-0.000587582,-0.001181929,  0.9999860929864682,-0.005139735,0.000581514,0.005140425,0.999986619
37.7,0,0,  0.2090509439518801,-0.000953252,0.009728389,-0.260074083,  0.9999991928273341,0.001180073,-0.000470928,-0.001181461,  0.9999949268075501,-0.002958126,0.000467435,0.00295868,  0.9999955138481266
37.8,0,0,  0.2005595378489924,-0.000391338,0.000273937,-0.268398787,  0.9999992285344743,0.001181143,-0.000384488,-0.001181311,  0.9999992076108202,-0.000435067,0.000383974,0.000435521,  0.9999998314430262
37.9,0,0,0.184512507,-0.00078125,-0.006445312,-0.22371221,  0.9999992484137949,0.001182008,-0.00032562,-0.00118135,  0.9999972751270136,0.002013492,0.000327999,-0.002013106,  0.9999979199085499
38,0,0,  0.1758464114296563,-0.001347321,-0.011128253,-0.235956219,  0.9999992513722664,0.001182641,-0.000314032,-0.001181365,  0.9999911739776234,0.004031916,0.000318798,-0.004031542,  0.9999918224863025
38.1,0,0,  0.1743970568284658,-0.000997532,-0.016042781,-0.237555154,  0.9999992354815831,0.001183093,-0.000359619,-0.001181137,  0.9999847670986766,0.005391705,0.000365993,-0.005391276,  0.9999853999876482
38.2,0,0,  0.1799813118706475,-0.001131222,-0.017204854,-0.23199357,  0.9999991977476473,0.001183291,-0.000452024,-0.001180602,  0.9999818767454359,0.005903589,0.000459001,-0.00590305,  0.9999824715042622
38.3,0,0,0.192425557,-0.000689088,-0.015910727,-0.219580582,  0.9999991199081905,0.001183077,-0.000600427,-0.001179749,  0.9999841121932236,0.005512128,0.000606938,-0.005511415,  0.9999846278495417
38.4,0,0,  0.2041389166582825,0.000182839,-0.017278307,-0.268453973,  0.9999990084492797,0.00118222,-0.000765151,-0.001178938,  0.9999901646942664,0.004275584,0.000770198,-0.004274678,  0.9999905669175075
38.5,0,0,  0.2004106445069959,0.000795825,-0.011506849,-0.268742518,  0.9999988986511528,0.001180602,-0.000899376,-0.00117849,  0.9999965564193029,0.002344848,0.000902141,-0.002343785,  0.9999968464011426
38.6,0,0,0.18903014,0.001459704,-0.001870888,-0.219135383,  0.9999988210148348,0.001178386,-0.000984568,-0.001178379,  0.9999993056763891,8.388478997029459e-06,0.000984577,-7.23E-06,  0.9999995152774752
38.7,0,0,  0.1848858507661737,0.000626927,0.004522097,-0.227059591,  0.9999988095922873,0.001176021,-0.000998894,-0.001178379,  0.9999965125964309,-0.002363518,0.000996111,0.002364692,  0.9999967079908887
38.8,0,0,  0.1878525818205125,0.001111111,0.010627572,-0.223966634,  0.9999988493287679,0.00117399,-0.000960775,-0.00117823,  0.9999895176123756,-0.004424527,0.000955571,0.004425654,  0.9999897501832821
38.9,0,0,  0.1977262457295018,0.001039522,0.015541375,-0.214324659,  0.9999989391533813,0.001172664,-0.000864033,-0.001177711,  0.9999821119406103,-0.005864196,0.00085714,0.005865207,  0.9999824321715142
39,0,0,  0.2068360252810246,0.000863535,0.025278032,-0.266374347,  0.9999990568226415,0.001172219,-0.000715721,-0.001176782,  0.9999787725830052,-0.006408554,0.000708194,0.00640939,  0.9999792088719184
39.1,0,0,0.200394974,-0.000666754,0.023388678,-0.269001766,  0.9999991663742527,0.001172524,-0.000540775,-0.001175694,  0.9999819077682709,-0.005899312,0.000533848,0.005899943,  0.9999824526874119
39.2,0,0,  0.1862237359987657,-0.000514245,0.011117968,-0.221924658,  0.9999992338747109,0.001173168,-0.000394876,-0.001174932,  0.9999892040422182,-0.004495702,0.000389597,0.004496162,  0.9999898163174314
39.3,0,0,  0.1793197673782464,-0.00124396,0.005839416,-0.232630544,  0.9999992659662383,0.001173828,-0.000300326,-0.001174592,  0.9999960395506846,-0.00255758,0.000297323,0.002557931,  0.9999966842882002
39.4,0,0,  0.1795822833752742,-0.000976462,-0.000698941,-0.232290634,  0.9999992734021895,0.001174435,-0.000271843,-0.001174542,  0.9999992325536141,-0.000394137,0.00027138,0.000394456,  0.9999998853785619
39.5,0,0,  0.1868795312600787,-0.000986741,-0.005581252,-0.224950735,  0.9999992660367301,0.001175012,-0.000295421,-0.001174518,  0.9999979204372836,0.001667222,0.000297379,-0.001666874,  0.9999985665475649
39.6,0,0,  0.2010736448899857,-0.001096463,-0.01473698,-0.267905846,  0.9999992397083277,0.001175558,-0.000372353,-0.001174305,  0.9999937123862662,0.003346072,0.000376284,-0.003345632,  0.9999943325630276
39.7,0,0,0.207172103,-0.000443922,-0.017600209,-0.261768153,  0.9999991847090133,0.001176004,-0.000497591,-0.001173806,  0.9999896543612172,0.004394696,0.000502754,-0.004394108,  0.9999902194783034
39.8,0,0,  0.1979390601348102,-5.14E-05,-0.013317565,-0.213965786,  0.9999991041054191,0.001176158,-0.000639094,-0.001173153,  0.9999883506098711,0.004682132,0.000644594,-0.004681378,  0.9999888345380513
39.9,0,0,  0.1885185924271177,0.000205656,-0.011660668,-0.22325316,  0.9999990039510513,0.001175834,-0.000780712,-0.001172515,  0.9999903316398348,0.004238141,0.000785688,-0.004237221,  0.9999907142836559
40,0,0,  0.1863132383735005,0.000174717,-0.009773895,-0.225557998,  0.9999989006572724,0.001174931,-0.000904556,-0.001172051,0.999994264,0.003177621,0.000908284,-0.003176558,  0.9999945422358225
40.1,0,0,0.191216938,0.001254628,-0.005542986,-0.220622366,  0.9999988118690033,0.001173461,-0.000999624,-0.001171819,  0.9999979649767842,0.001642219,0.001001549,-0.001641046,  0.9999981519322103
40.2,0,0,  0.2030435393460456,0.002884364,-0.002075176,-0.265883706,  0.9999987640362703,0.001171615,-0.001048449,-0.001171778,  0.9999993015022858,-0.000154699,0.001048267,0.000155928,  0.9999994384116374
40.3,0,0,  0.2068053875210819,0.001592897,0.005549027,-0.262404886,  0.9999988030034052,0.001169735,-0.001012775,-0.001171722,  0.9999973846781631,-0.001964104,0.001010475,0.001965288,  0.9999975582887487
40.4,0,0,  0.1952785647162799,0.000801892,0.008173126,-0.21662382,  0.9999989011101064,0.001168263,-0.000912655,-0.001171437,0.999993243,-0.003484594,0.000908578,0.003485659,  0.9999935123114645
40.5,0,0,  0.1836295090076722,-8.23E-05,0.011266591,-0.228252825,  0.9999990149876753,0.001167368,-0.000779279,-0.00117089,  0.9999890314966421,-0.004534964,0.000773977,0.004535872,  0.9999894133545114
40.6,0,0,  0.1791965016659137,0.000185223,0.013119984,-0.232851418,  0.9999991136895068,0.001167044,-0.000640804,-0.001170221,  0.9999869122548756,-0.004980552,0.000634983,0.004981298,  0.9999873916547677
40.7,0,0,  0.1818036729988415,-0.00040107,0.011980666,-0.230114902,0.999999192,0.001167174,-0.000503872,-0.001169549,  0.9999880902964946,-0.004738293,0.000498335,0.004738879,  0.9999886472816633
40.8,0,0,  0.1913326550651738,-0.000977366,0.008549383,-0.220494839,  0.9999992403109548,0.00116755,-0.000395228,-0.001169077,  0.9999917662464822,-0.003885962,0.000390688,0.003886421,  0.9999923715188704
40.9,0,0,  0.2076427396428322,-0.001422791,0.009254666,-0.261508506,  0.9999992597738376,0.001168014,-0.000340873,-0.001168897,  0.9999959345468115,-0.002600879,0.000337834,0.002601275,  0.9999965596117779
41,0,0,  0.2157939518359515,-0.001031062,0.002714696,-0.253162102,  0.9999992594275934,0.001168546,-0.000340065,-0.001168894,  0.9999987929390274,-0.001023625,0.000338868,0.001024022,  0.9999994182738874
41.1,0,0,  0.2085823158958597,-0.000417537,-0.005597599,-0.260375637,  0.9999992412531707,0.001169126,-0.00038812,-0.001168895,  0.9999991395359733,0.000595493,0.000388816,-0.000595039,  0.9999997473752128
41.2,0,0,  0.1900862439772517,-0.000616713,-0.006547436,-0.225592955,  0.9999992014658672,0.001169711,-0.000478375,-0.00116877,  0.9999973872512052,0.001964553,0.000480672,-0.001963992,  0.9999979558422153
41.3,0,0,  0.1753265821697588,-0.000760613,-0.009466543,-0.236486474,  0.9999991305125656,0.001170227,-0.000607901,-0.001168441,  0.9999950250079366,0.002929967,0.000611327,-0.002929254,  0.9999955228655522
41.4,0,0,0.167947907,0.000113029,-0.010172626,-0.243944477,  0.9999990228320808,0.001170531,-0.000764325,-0.001167939,  0.9999935949827534,0.003383181,0.00076828,-0.003382285,  0.9999939849295539
41.5,0,0,  0.1677996844691044,0.00032888,-0.010020555,-0.244059883,  0.9999989025881713,0.001170449,-0.000908225,-0.001167453,  0.9999938993072137,0.003292173,0.000912073,-0.003291109,  0.9999941683456028
41.6,0,0,  0.1747218559791715,0.000688592,-0.008941418,-0.237126428,  0.9999987940187166,0.001169845,-0.001021482,-0.00116711,  0.9999957451181444,0.0026735,0.001024605,-0.002672304,  0.9999959044794822
41.7,0,0,0.188556009,0.001624846,-0.005532703,-0.223328349,  0.9999987197843577,0.001168726,-0.001092936,-0.001166953,  0.9999980045564465,0.001621451,0.001094829,-0.001620174,  0.9999980881919107
41.8,0,0,  0.2091130732314337,0.002988386,-0.003171082,-0.259868966,  0.9999987172508278,0.001167263,-0.001096811,-0.001166944,  0.9999992764881118,0.000292003,0.001097151,-0.000290723,  0.9999993558701067
41.9,0,0,  0.2214366652027745,0.002193784,0.002729172,-0.247645207,  0.9999988171670692,0.001165747,-0.001003343,-0.001166891,  0.9999986693148309,-0.001140059,0.001002013,0.001141228,  0.9999988467831203
42,0,0,  0.2182901614783945,0.000574263,0.007543722,-0.250883536,  0.9999989773850723,0.001164552,-0.000830089,-0.00116657,  0.9999963560711911,-0.002434535,0.000827251,0.002435501,  0.9999966919911024
42.1,0,0,  0.2000116399035723,-0.000606559,0.007412357,-0.211978618,  0.9999991210610196,0.001163852,-0.00063508,-0.001165993,0.999993601,-0.003382027,0.00063114,0.003382764,  0.9999940792673216
42.2,0,0,  0.1780562446331492,-0.00061722,0.008610225,-0.230106027,  0.9999992150320529,0.001163574,-0.000464791,-0.001165369,  0.9999917947482428,-0.003879736,0.000460273,0.003880275,  0.9999923657792934
42.3,0,0,  0.1635328901804995,-0.001347598,0.008990845,-0.248292721,  0.9999992644246862,0.001163557,-0.000342468,-0.001164888,  0.9999916789175838,-0.003909621,0.000337916,0.003910017,  0.9999922987619553
42.4,0,0,0.156290591,-0.001285479,0.007764295,-0.255602106,  0.9999992814131314,0.001163688,-0.000288101,-0.001164684,  0.9999932726563121,-0.00347824,0.000284052,0.003478573,  0.9999939094030936
42.5,0,0,  0.1562113808451755,-0.001367047,0.005961558,-0.255720904,  0.9999992758016524,0.001163926,-0.00030606,-0.001164737,  0.9999957777313772,-0.002662312,0.00030296,0.002662667,  0.9999964092034164
42.6,0,0,  0.1631885376635421,-0.000801974,0.00257043,-0.248670774,0.999999249,0.001164295,-0.000381626,-0.001164898,  0.9999980658391431,-0.001584718,0.00037978,0.001585161,  0.9999986715152096
42.7,0,0,0.177053208,6.167763157902881e-05,-0.000627056,-0.234831761,0.999999202,0.001164805,-0.000488766,-0.001165005,  0.9999992383416069,-0.00040753,0.000488291,0.000408099,  0.9999997975134913
42.8,0,0,  0.1976652752714142,0.000102807,-0.003783284,-0.214167932,  0.9999991382212781,0.001165408,-0.000604467,-0.001164986,  0.9999990774596903,0.000698489,0.00060528,-0.000697784,  0.9999995733664891
42.9,0,0,0.217443459,0.000208823,-0.008979379,-0.255313918,  0.9999990614015744,0.001165975,-0.000719513,-0.001164851,  0.9999981055821137,0.001559472,0.00072133,-0.001558633,  0.9999985251727523
43,0,0,  0.2216450227450644,0.000626305,-0.010281837,-0.247558359,  0.9999989787993602,0.001166348,-0.000825853,-0.001164656,0.99999723,0.002045617,0.000828237,-0.002044653,  0.9999975667062276
43.1,0,0,  0.2105933548120203,0.00093958,-0.010270129,-0.258613788,  0.9999989084122821,0.001166395,-0.000907027,-0.001164485,0.999997111,0.002103046,0.000909477,-0.002101987,  0.9999973772471091
43.2,0,0,  0.1883340038119727,0.00061684,-0.005829135,-0.227286353,  0.9999988682394676,0.001166065,-0.00095069,-0.001164399,  0.9999977897179129,0.001750638,0.00095273,-0.001749529,  0.9999980157252129
43.3,0,0,  0.1698501656897751,0.001182641,-0.004977376,-0.242003792,  0.9999988755900635,0.001165434,-0.000943706,-0.001164407,  0.9999987297953631,0.001088377,0.000944974,-0.001087277,  0.9999989624265843
43.4,0,0,  0.1587643161950511,0.001326205,-0.002467359,-0.253076109,  0.9999989388968235,0.001164623,-0.000875134,-0.001164449,  0.9999993021705781,0.000199292,0.000875365,-0.000198273,  0.9999995972116003
43.5,0,0,0.154941603,0.000503908,0.00013369,-0.256871972,  0.9999990377061869,0.001163818,-0.000755059,-0.001164411,  0.9999990134162396,-0.000785693,0.000754144,0.000786571,  0.9999994062857869
43.6,0,0,  0.1582267631056174,-0.000267242,0.002662144,-0.253652503,  0.9999991298290516,0.00116317,-0.000622397,-0.001164244,  0.9999978288087853,-0.001728269,0.000620385,0.001728992,  0.9999983128525418
43.7,0,0,  0.1685017257936618,-0.000883683,0.005517879,-0.243442863,  0.9999991904213886,0.001162726,-0.000516937,-0.001164019,  0.9999961773591409,-0.002508052,0.000514019,0.002508652,  0.9999967212194401
43.8,0,0,  0.1856240636586281,-0.000997327,0.006333539,-0.226266983,  0.9999992198386993,0.001162487,-0.000457106,-0.001163853,  0.9999948227347715,-0.002999992,0.000453616,0.003000521,0.999995396
43.9,0,0,  0.2094115797744203,-0.001109805,0.010001306,-0.259683141,  0.9999992229513253,0.00116242,-0.000450418,-0.001163833,  0.9999943651581168,-0.003148832,0.000446755,0.003149354,  0.9999949409763287
44,0,0,  0.2248803705666934,-0.00078329,0.009386423,-0.244245308,  0.9999992030749395,0.001162535,-0.000492304,-0.001163961,  0.9999950965287904,-0.002907252,0.000488921,0.002907823,  0.9999956527525883
44.1,0,0,  0.2248189964375825,-0.000509072,0.006865944,-0.244380482,  0.9999991630869106,0.001162867,-0.000567068,-0.001164158,  0.9999967188623314,-0.002281885,0.000564413,0.002282544,  0.9999972357126663
44.2,0,0,  0.2095649682831134, 3.9164490861697e-05,0.004438642,-0.259525413,  0.9999991048473206,0.001163422,-0.000660873,-0.001164332,  0.9999983720636154,-0.001378478,0.000659269,0.001379246,  0.9999988315221503
44.3,0,0,  0.1868712921919056,0.000328914,-0.000503649,-0.22128855,  0.9999990401911873,0.001164148,-0.00075125,-0.001164413,  0.9999992599874455,-0.000352373,0.000750839,0.000353248,  0.9999996557285534
44.4,0,0,  0.1716846086410094,0.000586058,-0.003629447,-0.240141407,  0.9999989892010398,0.001164905,-0.000815226,-0.001164407,  0.9999991358015066,0.00061037,0.000815937,-0.00060942,  0.9999994814271039
44.5,0,0,  0.1638468567256947,0.000668243,-0.00559268,-0.248040244,  0.9999989637710547,0.001165537,-0.000844974,-0.001164378,  0.9999983835276529,0.001370097,0.00084657,-0.001369112,  0.9999987044258395
44.6,0,0,  0.1632010646435141,0.000472813,-0.006064344,-0.248644129,  0.9999989586331041,0.001165932,-0.000850491,-0.001164369,  0.9999976354247522,0.001836679,0.00085263,-0.001835687,  0.9999979516351395
44.7,0,0,  0.1696255809085981,0.000215827,-0.006505653,-0.242256076,  0.9999989678776657,0.001166046,-0.000839392,-0.00116439,  0.9999973790698171,0.001971307,0.000841689,-0.001970327,  0.9999977046828555
44.8,0,0,  0.1829745439528341,0.000164457,-0.005755987,-0.228883199,  0.9999989894814338,0.001165877,-0.000813491,-0.001164439,  0.9999977626304475,0.001766017,0.000815548,-0.001765068,0.99999811
44.9,0,0,  0.2030908741010544,0.000770235,-0.00843342,-0.265942411,  0.9999990183850332,0.001165471,-0.000777758,-0.001164495,  0.9999985356060139,0.001254089,0.000779218,-0.001253182,  0.9999989111766782
45,0,0,  0.2149795689641783,0.001187679,-0.004541895,-0.253963675,  0.9999990608841327,0.001164869,-0.000722018,-0.001164542,  0.9999992192520455,0.000453141,0.000722546,-0.000452299,  0.9999996366765249
45.1,0,0,  0.2114379947653451,0.000887265,0.000169624,-0.257501575,0.999999134,0.001164224,-0.000614261,-0.001164534,  0.9999991947166729,-0.000504408,0.000613673,0.000505123,  0.9999996841280273
45.2,0,0,  0.1928122790908579,-0.000873766,0.002271793,-0.219111409,  0.9999992126984365,0.001163717,-0.00046943,-0.001164391,  0.9999982893690526,-0.001437168,0.000467756,0.001437714,  0.9999988570910874
45.3,0,0,  0.1742233342126191,-0.000483042,0.003833505,-0.237806114,  0.9999992591647178,0.001163394,-0.00035803,-0.001164187,  0.9999968510179055,-0.002223201,0.000355442,0.002223616,  0.9999974645923398
45.4,0,0,  0.1630688321008568,-0.001367047,0.005961558,-0.248873867,  0.9999992798182523,0.001163218,-0.000295443,-0.001164031,  0.9999954973369025,-0.002765924,0.000292225,0.002766266,  0.9999961311801412
45.5,0,0,  0.1591986869159476,-0.001428718,0.006269915,-0.25269954,  0.9999992768509137,0.001163155,-0.000305563,-0.001164061,  0.9999948758973078,-0.002982137,0.000302093,0.002982491,  0.9999955067346706
45.6,0,0,  0.1624588481502499,-0.00130551,0.006054688,-0.249444463,  0.9999992487463233,0.001163196,-0.000386629,-0.0011643,  0.9999952123948458,-0.002866983,0.000383292,0.002867431,  0.9999958154535311
45.7,0,0,  0.1726986380888109,-0.000657692,0.004480526,-0.239267798,  0.9999991825522663,0.001163394,-0.00053048,-0.001164684,  0.9999963502400476,-0.00243783,0.000527642,0.002438446,0.999996888
45.8,0,0,  0.1897938217118406,-0.000267242,0.002662144,-0.222094843,  0.9999990709180032,0.001163807,-0.00070973,-0.001165065,  0.9999977463100561,-0.001774824,0.000707663,0.001775649,  0.9999981731404128
45.9,0,0,  0.2061284239271636,0.001528213,0.001528213,-0.266531132,  0.9999989308380779,0.001164462,-0.000884507,-0.00116531,  0.9999988603697961,-0.000959849,0.000883388,0.000960879,  0.9999991481682273
46,0,0,  0.2069207699982829,0.00279264,-0.002375049,-0.262038273,  0.9999988276498213,0.001165286,-0.000993382,-0.001165374,  0.9999993170541889,-8.83E-05,0.000993278,8.944157910810248e-05,  0.9999995026990322
46.1,0,0,  0.1962449349843907,0.00101789,-0.003495784,-0.219369916,  0.9999988168693158,0.001166057,-0.00100328,-0.001165376,  0.9999990900897695,0.000679499,0.001004072,-0.000678329,  0.9999992658545157
46.2,0,0,  0.1890915105521605,0.001265172,-0.005430981,-0.222753321,  0.9999988679931763,0.001166606,-0.000950285,-0.001165428,  0.9999985531421172,0.001239149,0.000951729,-0.00123804,  0.9999987807332302
46.3,0,0,  0.1890811594093204,0.000257017,-0.005839416,-0.222797231,  0.9999989670353936,0.001166857,-0.000839269,-0.001165585,0.999998173,0.00151482,0.000841035,-0.00151384,  0.9999985004735965
46.4,0,0,0.196097082,7.195723684213987e-05,-0.006085526,-0.215799183,  0.9999990725919286,0.001166837,-0.000702357,-0.001165794,0.999998219,0.001484153,0.000704088,-0.001483333,  0.9999986519907694
46.5,0,0,  0.2025591387710924,-0.000298047,-0.004645427,-0.213015513,  0.9999991582586178,0.001166616,-0.000567881,-0.001165974,  0.9999986826217178,0.001129273,0.000569197,-0.00112861,  0.9999992011262947
46.6,0,0,  0.1974239053943182,-0.000411226,-0.003855248,-0.21452002,  0.9999992213026088,0.001166294,-0.000444018,-0.001166078,  0.9999992015092519,0.000487076,0.000444585,-0.000486558,  0.9999997828027776
46.7,0,0,  0.1920459945855695,-0.000421507,-0.000904698,-0.219857183,  0.9999992531291676,0.00116597,-0.000366408,-0.001166092,  0.9999992645537623,-0.000333348,0.000366019,0.000333775,  0.9999998773119332
46.8,0,0,0.19382534,-0.001089414,0.001387461,-0.218028996,  0.9999992609919907,0.001165671,-0.000345292,-0.001166077,  0.9999986251878162,-0.001178934,0.000343917,0.001179336,  0.9999992454433152
46.9,0,0,0.20261588,-0.000992297,0.005679593,-0.266511485,  0.9999992526094256,0.001165406,-0.000369608,-0.001166117,  0.9999974565919354,-0.001930539,0.000367357,0.001930968,  0.9999980682032478
47,0,0,  0.2034229245880763,-0.000926651,0.008104933,-0.265760681,  0.9999992278774977,0.001165199,-0.000431921,-0.001166255,  0.9999963110440356,-0.00245311,0.000429061,0.002453612,  0.9999968978433871
47.1,0,0,  0.1964933781311229,-0.000861506,0.00926772,-0.268964008,  0.9999991802244725,0.001165103,-0.000531118,-0.001166511,  0.9999957817534197,-0.002660024,0.000528017,0.002660641,  0.9999963210867958
47.2,0,0,  0.1930569593240244,-0.000246584,0.005383746,-0.218847344,  0.9999990946480809,0.001165177,-0.000673102,-0.001166884,  0.9999960891533461,-0.002541665,0.000670137,0.002542448,  0.9999965434316719
47.3,0,0,  0.1967647226247451,0.000195272,0.003915725,-0.215216357,  0.9999989789201358,0.001165474,-0.00082694,-0.001167249,  0.9999970080970157,-0.002149727,0.000824432,0.00215069,  0.9999973474186999
47.4,0,0,  0.1999911194501396,0.001162432,0.002582039,-0.215628867,  0.9999988652750975,0.001166016,-0.000953864,-0.00116749,0.999998123,-0.00154653,0.000952059,0.001547642,  0.9999983491929479
47.5,0,0,  0.1990326852107982,0.001775921,0.001057717,-0.266189319,  0.9999988059606716,0.001166748,-0.001013299,-0.001167567,  0.9999989919176847,-0.000808053,0.001012355,0.000809235,0.99999916
47.6,0,0,  0.1977295171415456,0.001459704,-0.001870888,-0.21413423,  0.9999988127334265,0.001167512,-0.001005707,-0.001167569,  0.9999993168466766,-5.56E-05,0.001005642,5.675597108140301e-05,  0.9999994927318051
47.7,0,0,  0.1997645750695977,0.002022971,-0.004698512,-0.265441355,  0.9999988927010705,0.001168142,-0.000921977,-0.001167598,  0.9999991442005912,0.000590181,0.000922666,-0.000589104,  0.9999994008219194
47.8,0,0,  0.1976820035437292,0.000783392,-0.00659355,-0.267573149,  0.9999990200015964,0.001168522,-0.000771073,-0.001167725,  0.9999987851802724,0.0010325,0.000772278,-0.001031599,  0.9999991696949281
47.9,0,0,  0.1952932208536037,-0.00036999,-0.004984584,-0.216598391,  0.9999991360052664,0.001168653,-0.000601864,-0.001167918,0.999998575,0.001218701,0.000603287,-0.001217997,  0.9999990762640384
48,0,0,  0.2000139312215582,-0.001030928,-0.007607986,-0.26895451,  0.9999992129078548,0.001168616,-0.000456641,-0.001168093,  0.9999986648717644,0.001142722,0.000457976,-0.001142187,  0.9999992428325265
48.1,0,0,  0.2005771847016829,-0.000503649,-0.004070305,-0.215014984,  0.9999992564358249,0.001168475,-0.000348991,-0.0011682,  0.9999990092363893,0.000785388,0.000349908,-0.00078498,  0.9999996306855095
48.2,0,0,  0.1970452196941581,-0.001984372,-0.001758174,-0.218571379,  0.9999992800364182,0.001168295,-0.000273884,-0.001168241,  0.9999992977257727,0.000199403,0.000274117,-0.000199083,  0.9999999426128536
48.3,0,0,  0.1968953000251283,-0.000709293,-0.000164474,-0.214924825,  0.9999992782110962,0.001168106,-0.000281258,-0.001168248,  0.9999991898945997,-0.000505378,0.000280668,0.000505707,  0.9999998327431824
48.4,0,0,  0.2000586653730685,-0.001265658,0.003014092,-0.265194279,  0.9999992563288016,0.001167888,-0.000351254,-0.00116831,  0.9999985917611511,-0.001204793,0.000349847,0.001205203,  0.9999992125466328
48.5,0,0,  0.1991490263592035,-0.000875016,0.005328458,-0.266274473,  0.9999992079678015,0.001167656,-0.000469727,-0.00116849,  0.9999977345129171,-0.001779213,0.000467649,0.001779761,  0.9999983068765046
48.6,0,0,  0.1978505791522111,-0.000300104,0.006406576,-0.267577575,  0.9999991231056864,0.001167451,-0.000625177,-0.0011688,  0.9999969810435263,-0.002161437,0.000622652,0.002162166,  0.9999974686677419
48.7,0,0,  0.1962717595446227,5.139802631582645e-05,0.004152961,-0.215705255,  0.9999990010037771,0.001167347,-0.000797053,-0.001169187,  0.9999966437364325,-0.002312038,0.000794351,0.002312967,  0.9999970095899238
48.8,0,0,  0.2017816133981242,0.000913838,0.006840731,-0.267389467,  0.9999988575805648,0.001167415,-0.000960197,-0.001169561,  0.9999968131466435,-0.00223737,0.000957582,0.00223849,  0.9999970360944836
48.9,0,0,  0.1993833853798715,0.001295497,0.002837754,-0.21259774,  0.9999987329431075,0.001167757,-0.001081876,-0.001169818,  0.9999974984399921,-0.001906473,0.001079647,0.001907736,  0.9999975974493228
49,0,0,  0.1966460626903532,0.00161506,0.002036827,-0.21529402,  0.9999986763702969,0.001168312,-0.001132389,-0.001169907,  0.9999983231576485,-0.0014089,0.001130741,0.001410223,  0.9999983663461053
49.1,0,0,  0.2009450210715649,0.002127937,0.00118799,-0.268033836,  0.9999987129159189,0.00116897,-0.001098943,-0.001169874,  0.9999989772501646,-0.000822735,0.001097981,0.00082402,  0.9999990577143982
49.2,0,0,  0.2010705529817473,0.001408596,-0.001449722,-0.214490337,  0.9999988303616495,0.001169608,-0.000985542,-0.001169819,  0.9999992929476605,-0.000213608,0.000985292,0.000214761,  0.9999994915388274
49.3,0,0,  0.1971084400602901,0.000308388,-0.002991365,-0.218450704,  0.9999990067284209,0.001170082,-0.00078578,-0.001169834,  0.9999992657838294,0.000316102,0.000786149,-0.000315182,  0.9999996413146095
49.4,0,0,  0.1965501097888366,0.000102807,-0.003783284,-0.215243942,  0.9999991623201789,0.001170331,-0.000552888,-0.001169954,  0.9999990834429252,0.000681411,0.000553685,-0.000680764,  0.9999996149965545
49.5,0,0,  0.2030385554114359,-0.000939702,-0.006395197,-0.265901327,  0.9999992612246934,0.001170401,-0.000328195,-0.001170127,  0.9999989695257148,0.000831715,0.000329168,-0.00083133,  0.9999996002691692
49.6,0,0,  0.2016034367533831,-0.001461187,-0.006223092,-0.267340166,  0.9999993045666886,0.001170379,-0.000145186,-0.001170274,0.999999055,0.00072177,0.00014603,-0.0007216,  0.9999997289845887
49.7,0,0,  0.1924868118655461,-0.001870888,-0.001480263,-0.215684855,  0.9999993148598304,0.001170353,-2.35E-05,-0.001170344,  0.9999992466664843,0.000370082,2.396297484135051e-05,-0.000370054,  0.9999999312427543
49.8,0,0,  0.1905955879321779,-0.001871273,-0.001871273,-0.221366316,  0.9999993150394166,0.001170355,1.379067834241745e-05,-0.001170354,  0.9999993106973676,-9.42E-05,-1.39E-05,9.420336987385423e-05,  0.9999999954662463
49.9,0,0,  0.1957744246790133,-0.001500822,0.000678454,-0.216041324,  0.9999993140685337,0.00117035,-4.63E-05,-0.00117038,  0.9999991046470689,-0.000648781,4.554315694900321e-05,0.000648835,  0.9999997884696402
