sys.exec.out.time {s},dyn.satellite.pos[0] {m},dyn.satellite.pos[1] {m},dyn.satellite.pos[2] {m},dyn.satellite.Rtrans[0][0] {--},dyn.satellite.Rtrans[0][1] {--},dyn.satellite.Rtrans[0][2] {--},dyn.satellite.Rtrans[1][0] {--},dyn.satellite.Rtrans[1][1] {--},dyn.satellite.Rtrans[1][2] {--},dyn.satellite.Rtrans[2][0] {--},dyn.satellite.Rtrans[2][1] {--},dyn.satellite.Rtrans[2][2] {--},dyn.satellite.vel[0] {m/s},dyn.satellite.vel[1] {m/s},dyn.satellite.vel[2] {m/s},dyn.satellite.force[0] {kg*m/s2},dyn.satellite.force[1] {kg*m/s2},dyn.satellite.force[2] {kg*m/s2},dyn.satellite.torque[0] {kg*m2/s2},dyn.satellite.torque[1] {kg*m2/s2},dyn.satellite.torque[2] {kg*m2/s2},dyn.satellite.main_engine.on {--},dyn.satellite.thruster_B1.on {--},dyn.satellite.thruster_B2.on {--},dyn.satellite.thruster_B3.on {--},dyn.satellite.thruster_B4.on {--},dyn.satellite.thruster_L1.on {--},dyn.satellite.thruster_L2.on {--},dyn.satellite.thruster_L3.on {--},dyn.satellite.thruster_L4.on {--},dyn.satellite.thruster_R1.on {--},dyn.satellite.thruster_R2.on {--},dyn.satellite.thruster_R3.on {--},dyn.satellite.thruster_R4.on {--},dyn.satellite.thruster_T1.on {--},dyn.satellite.thruster_T2.on {--},dyn.satellite.thruster_T3.on {--},dyn.satellite.thruster_T4.on {--}
              2485.2,  -6365622.276152184,    2577093.30389342,                   0,-3.889107460552783e-15,                   0,                   1,                   1,                   0,3.889107460552783e-15,                   0,                   1,                   0,   -2858.85641997927,  -7061.599471530734,                   0,   7833.670419406656,  -3171.425935591408,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2485.3,  -6365908.122625244,   2576387.128090586,                   0,-3.889246238430861e-15,                   0,                   1,                   1,                   0,3.889246238430861e-15,                   0,                   1,                   0,  -2858.073035348086,   -7061.91657067287,                   0,   7834.022188197545,  -3170.556900612527,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2485.4,  -6366193.890758081,   2575680.920582182,                   0,-3.889385016308939e-15,                   0,                   1,                   1,                   0,3.889385016308939e-15,                   0,                   1,                   0,  -2857.289615544844,  -7062.233582909556,                   0,   7834.373860581288,  -3169.687826616087,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2485.5,  -6366479.580547181,   2574974.681376901,                   0,-3.889523794187017e-15,                   0,                   1,                   1,                   0,3.889523794187017e-15,                   0,                   1,                   0,  -2856.506160579183,  -7062.550508236893,                   0,   7834.725436553559,  -3168.818713612789,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2485.6,  -6366765.191989026,   2574268.410483432,                   0,-3.889662572065095e-15,                   0,                   1,                   1,                   0,3.889662572065095e-15,                   0,                   1,                   0,  -2855.722670460747,  -7062.867346650978,                   0,   7835.076916110038,  -3167.949561613326,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2485.7,  -6367050.725080102,   2573562.107910468,                   0,-3.889801349943173e-15,                   0,                   1,                   1,                   0,3.889801349943173e-15,                   0,                   1,                   0,  -2854.939145199176,  -7063.184098147915,                   0,    7835.42829924639,  -3167.080370628394,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2485.8,  -6367336.179816894,     2572855.7736667,                   0,-3.889940127821251e-15,                   0,                   1,                   1,                   0,3.889940127821251e-15,                   0,                   1,                   0,  -2854.155584804112,  -7063.500762723806,                   0,   7835.779585958301,  -3166.211140668692,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2485.9,  -6367621.556195891,    2572149.40776082,                   0,-3.890078905699329e-15,                   0,                   1,                   1,                   0,3.890078905699329e-15,                   0,                   1,                   0,  -2853.371989285199,  -7063.817340374751,                   0,   7836.130776241444,  -3165.341871744915,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
                2486,   -6367906.85421358,   2571443.010201522,                   0,-3.890217683577407e-15,                   0,                   1,                   1,                   0,3.890217683577407e-15,                   0,                   1,                   0,  -2852.588358652078,  -7064.133831096856,                   0,   7836.481870091493,  -3164.472563867759,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2486.1,  -6368192.073866451,   2570736.580997499,                   0,-3.890356461455485e-15,                   0,                   1,                   1,                   0,3.890356461455485e-15,                   0,                   1,                   0,  -2851.804692914395,  -7064.450234886226,                   0,   7836.832867504136,  -3163.603217047926,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2486.2,  -6368477.215150993,   2570030.120157443,                   0,-3.890495239333563e-15,                   0,                   1,                   1,                   0,3.890495239333563e-15,                   0,                   1,                   0,  -2851.020992081792,  -7064.766551738968,                   0,   7837.183768475042,  -3162.733831296109,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2486.3,  -6368762.278063698,   2569323.627690049,                   0,-3.890634017211641e-15,                   0,                   1,                   1,                   0,3.890634017211641e-15,                   0,                   1,                   0,  -2850.237256163914,  -7065.082781651188,                   0,     7837.5345729999,   -3161.86440662301,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2486.4,  -6369047.262601057,   2568617.103604011,                   0,-3.890772795089719e-15,                   0,                   1,                   1,                   0,3.890772795089719e-15,                   0,                   1,                   0,  -2849.453485170407,  -7065.398924618996,                   0,   7837.885281074393,  -3160.994943039328,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2486.5,  -6369332.168759563,   2567910.547908023,                   0,-3.890911572967797e-15,                   0,                   1,                   1,                   0,3.890911572967797e-15,                   0,                   1,                   0,  -2848.669679110915,    -7065.7149806385,                   0,   7838.235892694203,  -3160.125440555763,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2486.6,   -6369616.99653571,   2567203.960610782,                   0,-3.891050350845875e-15,                   0,                   1,                   1,                   0,3.891050350845875e-15,                   0,                   1,                   0,  -2847.885837995083,  -7066.030949705811,                   0,   7838.586407855021,  -3159.255899183017,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2486.7,  -6369901.745925994,   2566497.341720981,                   0,-3.891189128723953e-15,                   0,                   1,                   1,                   0,3.891189128723953e-15,                   0,                   1,                   0,  -2847.101961832559,   -7066.34683181704,                   0,   7838.936826552525,  -3158.386318931787,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2486.8,  -6370186.416926909,   2565790.691247317,                   0,-3.891327906602031e-15,                   0,                   1,                   1,                   0,3.891327906602031e-15,                   0,                   1,                   0,  -2846.318050632989,  -7066.662626968301,                   0,   7839.287148782407,  -3157.516699812776,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2486.9,  -6370471.009534953,   2565084.009198486,                   0,-3.891466684480109e-15,                   0,                   1,                   1,                   0,3.891466684480109e-15,                   0,                   1,                   0,  -2845.534104406018,  -7066.978335155707,                   0,   7839.637374540352,  -3156.647041836683,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
                2487,  -6370755.523746624,   2564377.295583184,                   0,-3.891605462358187e-15,                   0,                   1,                   1,                   0,3.891605462358187e-15,                   0,                   1,                   0,  -2844.750123161296,  -7067.293956375373,                   0,   7839.987503822057,  -3155.777345014216,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2487.1,  -6371039.959558419,    2563670.55041011,                   0,-3.891744240236265e-15,                   0,                   1,                   1,                   0,3.891744240236265e-15,                   0,                   1,                   0,   -2843.96610690847,  -7067.609490623415,                   0,   7840.337536623208,  -3154.907609356073,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2487.2,  -6371324.316966839,   2562963.773687959,                   0,-3.891883018114343e-15,                   0,                   1,                   1,                   0,3.891883018114343e-15,                   0,                   1,                   0,  -2843.182055657187,  -7067.924937895949,                   0,     7840.6874729395,   -3154.03783487296,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2487.3,  -6371608.595968384,   2562256.965425429,                   0,-3.892021795992421e-15,                   0,                   1,                   1,                   0,3.892021795992421e-15,                   0,                   1,                   0,  -2842.397969417098,  -7068.240298189095,                   0,   7841.037312766627,   -3153.16802157558,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2487.4,  -6371892.796559556,    2561550.12563122,                   0,-3.892160573870499e-15,                   0,                   1,                   1,                   0,3.892160573870499e-15,                   0,                   1,                   0,  -2841.613848197851,   -7068.55557149897,                   0,    7841.38705610028,  -3152.298169474634,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2487.5,  -6372176.918736858,   2560843.254314029,                   0,-3.892299351748577e-15,                   0,                   1,                   1,                   0,3.892299351748577e-15,                   0,                   1,                   0,  -2840.829692009094,  -7068.870757821696,                   0,   7841.736702936159,  -3151.428278580831,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2487.6,  -6372460.962496793,   2560136.351482555,                   0,-3.892438129626655e-15,                   0,                   1,                   1,                   0,3.892438129626655e-15,                   0,                   1,                   0,  -2840.045500860479,  -7069.185857153393,                   0,   7842.086253269956,  -3150.558348904872,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2487.7,  -6372744.927835865,   2559429.417145498,                   0,-3.892576907504733e-15,                   0,                   1,                   1,                   0,3.892576907504733e-15,                   0,                   1,                   0,  -2839.261274761657,  -7069.500869490184,                   0,   7842.435707097378,  -3149.688380457467,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2487.8,   -6373028.81475058,   2558722.451311557,                   0,-3.892715685382811e-15,                   0,                   1,                   1,                   0,3.892715685382811e-15,                   0,                   1,                   0,  -2838.477013722277,  -7069.815794828193,                   0,   7842.785064414121,  -3148.818373249321,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2487.9,  -6373312.623237445,   2558015.453989433,                   0,-3.892854463260889e-15,                   0,                   1,                   1,                   0,3.892854463260889e-15,                   0,                   1,                   0,  -2837.692717751991,  -7070.130633163543,                   0,   7843.134325215881,  -3147.948327291138,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
                2488,  -6373596.353292966,   2557308.425187825,                   0,-3.892993241138967e-15,                   0,                   1,                   1,                   0,3.892993241138967e-15,                   0,                   1,                   0,  -2836.908386860451,   -7070.44538449236,                   0,   7843.483489498361,  -3147.078242593624,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2488.1,  -6373880.004913653,   2556601.364915434,                   0,-3.893132019017045e-15,                   0,                   1,                   1,                   0,3.893132019017045e-15,                   0,                   1,                   0,  -2836.124021057309,  -7070.760048810771,                   0,   7843.832557257267,  -3146.208119167489,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2488.2,  -6374163.578096014,   2555894.273180963,                   0,-3.893270796895123e-15,                   0,                   1,                   1,                   0,3.893270796895123e-15,                   0,                   1,                   0,  -2835.339620352217,  -7071.074626114903,                   0,   7844.181528488305,  -3145.337957023442,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2488.3,   -6374447.07283656,   2555187.149993112,                   0,-3.893409574773201e-15,                   0,                   1,                   1,                   0,3.893409574773201e-15,                   0,                   1,                   0,  -2834.555184754829,  -7071.389116400886,                   0,   7844.530403187176,   -3144.46775617219,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2488.4,  -6374730.489131803,   2554479.995360584,                   0,-3.893548352651279e-15,                   0,                   1,                   1,                   0,3.893548352651279e-15,                   0,                   1,                   0,  -2833.770714274798,  -7071.703519664848,                   0,   7844.879181349591,  -3143.597516624441,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2488.5,  -6375013.826978253,    2553772.80929208,                   0,-3.893687130529357e-15,                   0,                   1,                   1,                   0,3.893687130529357e-15,                   0,                   1,                   0,  -2832.986208921778,   -7072.01783590292,                   0,   7845.227862971253,  -3142.727238390906,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2488.6,  -6375297.086372425,   2553065.591796304,                   0,-3.893825908407435e-15,                   0,                   1,                   1,                   0,3.893825908407435e-15,                   0,                   1,                   0,  -2832.201668705422,  -7072.332065111235,                   0,   7845.576448047877,  -3141.856921482293,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2488.7,  -6375580.267310833,   2552358.342881959,                   0,-3.893964686285513e-15,                   0,                   1,                   1,                   0,3.893964686285513e-15,                   0,                   1,                   0,  -2831.417093635386,  -7072.646207285928,                   0,   7845.924936575168,  -3140.986565909314,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2488.8,  -6375863.369789991,   2551651.062557748,                   0,-3.894103464163591e-15,                   0,                   1,                   1,                   0,3.894103464163591e-15,                   0,                   1,                   0,  -2830.632483721326,  -7072.960262423128,                   0,   7846.273328548837,  -3140.116171682677,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2488.9,  -6376146.393806416,   2550943.750832376,                   0,-3.894242242041669e-15,                   0,                   1,                   1,                   0,3.894242242041669e-15,                   0,                   1,                   0,  -2829.847838972895,  -7073.274230518975,                   0,   7846.621623964601,  -3139.245738813098,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
                2489,  -6376429.339356625,   2550236.407714546,                   0,-3.894381019919747e-15,                   0,                   1,                   1,                   0,3.894381019919747e-15,                   0,                   1,                   0,  -2829.063159399751,  -7073.588111569603,                   0,   7846.969822818172,  -3138.375267311285,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2489.1,  -6376712.206437135,   2549529.033212963,                   0,-3.894519797797825e-15,                   0,                   1,                   1,                   0,3.894519797797825e-15,                   0,                   1,                   0,  -2828.278445011551,   -7073.90190557115,                   0,    7847.31792510526,  -3137.504757187949,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2489.2,  -6376994.995044467,   2548821.627336334,                   0,-3.894658575675903e-15,                   0,                   1,                   1,                   0,3.894658575675903e-15,                   0,                   1,                   0,  -2827.493695817949,  -7074.215612519753,                   0,   7847.665930821594,  -3136.634208453809,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2489.3,  -6377277.705175139,   2548114.190093361,                   0,-3.894797353553981e-15,                   0,                   1,                   1,                   0,3.894797353553981e-15,                   0,                   1,                   0,  -2826.708911828605,  -7074.529232411553,                   0,   7848.013839962876,   -3135.76362111957,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2489.4,  -6377560.336825673,   2547406.721492753,                   0,-3.894936131432059e-15,                   0,                   1,                   1,                   0,3.894936131432059e-15,                   0,                   1,                   0,  -2825.924093053176,   -7074.84276524269,                   0,   7848.361652524835,  -3134.892995195953,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2489.5,   -6377842.88999259,   2546699.221543215,                   0,-3.895074909310137e-15,                   0,                   1,                   1,                   0,3.895074909310137e-15,                   0,                   1,                   0,  -2825.139239501319,  -7075.156211009305,                   0,   7848.709368503191,  -3134.022330693668,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2489.6,  -6378125.364672414,   2545991.690253453,                   0,-3.895213687188216e-15,                   0,                   1,                   1,                   0,3.895213687188216e-15,                   0,                   1,                   0,  -2824.354351182695,  -7075.469569707543,                   0,   7849.056987893655,  -3133.151627623429,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2489.7,  -6378407.760861668,   2545284.127632176,                   0,-3.895352465066294e-15,                   0,                   1,                   1,                   0,3.895352465066294e-15,                   0,                   1,                   0,   -2823.56942810696,  -7075.782841333545,                   0,    7849.40451069196,  -3132.280885995955,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2489.8,  -6378690.078556877,   2544576.533688089,                   0,-3.895491242944372e-15,                   0,                   1,                   1,                   0,3.895491242944372e-15,                   0,                   1,                   0,  -2822.784470283776,  -7076.096025883457,                   0,   7849.751936893826,  -3131.410105821957,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2489.9,  -6378972.317754567,   2543868.908429902,                   0,-3.89563002082245e-15,                   0,                   1,                   1,                   0,3.89563002082245e-15,                   0,                   1,                   0,  -2821.999477722802,  -7076.409123353425,                   0,   7850.099266494972,  -3130.539287112153,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
                2490,  -6379254.478451264,   2543161.251866321,                   0,-3.895768798700528e-15,                   0,                   1,                   1,                   0,3.895768798700528e-15,                   0,                   1,                   0,  -2821.214450433697,  -7076.722133739595,                   0,    7850.44649949113,   -3129.66842987726,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2490.1,  -6379536.560643496,   2542453.564006057,                   0,-3.895907576578606e-15,                   0,                   1,                   1,                   0,3.895907576578606e-15,                   0,                   1,                   0,  -2820.429388426124,  -7077.035057038116,                   0,   7850.793635878024,  -3128.797534127993,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2490.2,  -6379818.564327792,   2541745.844857817,                   0,-3.896046354456684e-15,                   0,                   1,                   1,                   0,3.896046354456684e-15,                   0,                   1,                   0,  -2819.644291709742,  -7077.347893245137,                   0,   7851.140675651386,  -3127.926599875074,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2490.3,  -6380100.489500682,   2541038.094430311,                   0,-3.896185132334762e-15,                   0,                   1,                   1,                   0,3.896185132334762e-15,                   0,                   1,                   0,  -2818.859160294214,  -7077.660642356808,                   0,   7851.487618806939,  -3127.055627129215,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2490.4,  -6380382.336158695,   2540330.312732249,                   0,-3.89632391021284e-15,                   0,                   1,                   1,                   0,3.89632391021284e-15,                   0,                   1,                   0,  -2818.073994189202,   -7077.97330436928,                   0,   7851.834465340419,  -3126.184615901138,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2490.5,  -6380664.104298363,   2539622.499772341,                   0,-3.896462688090918e-15,                   0,                   1,                   1,                   0,3.896462688090918e-15,                   0,                   1,                   0,  -2817.288793404367,  -7078.285879278706,                   0,   7852.181215247551,   -3125.31356620156,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2490.6,   -6380945.79391622,   2538914.655559297,                   0,-3.896601465968996e-15,                   0,                   1,                   1,                   0,3.896601465968996e-15,                   0,                   1,                   0,  -2816.503557949373,  -7078.598367081238,                   0,   7852.527868524076,  -3124.442478041203,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2490.7,  -6381227.405008798,   2538206.780101828,                   0,-3.896740243847074e-15,                   0,                   1,                   1,                   0,3.896740243847074e-15,                   0,                   1,                   0,  -2815.718287833884,  -7078.910767773033,                   0,   7852.874425165722,  -3123.571351430784,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2490.8,  -6381508.937572631,   2537498.873408646,                   0,-3.896879021725152e-15,                   0,                   1,                   1,                   0,3.896879021725152e-15,                   0,                   1,                   0,  -2814.932983067562,  -7079.223081350243,                   0,   7853.220885168228,  -3122.700186381025,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2490.9,  -6381790.391604256,   2536790.935488462,                   0,-3.89701779960323e-15,                   0,                   1,                   1,                   0,3.89701779960323e-15,                   0,                   1,                   0,  -2814.147643660072,  -7079.535307809027,                   0,    7853.56724852733,  -3121.828982902647,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
                2491,  -6382071.767100208,   2536082.966349989,                   0,-3.897156577481308e-15,                   0,                   1,                   1,                   0,3.897156577481308e-15,                   0,                   1,                   0,  -2813.362269621078,  -7079.847447145542,                   0,   7853.913515238763,  -3120.957741006369,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2491.1,  -6382353.064057026,   2535374.966001938,                   0,-3.897295355359386e-15,                   0,                   1,                   1,                   0,3.897295355359386e-15,                   0,                   1,                   0,  -2812.576860960246,  -7080.159499355947,                   0,   7854.259685298267,  -3120.086460702914,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2491.2,  -6382634.282471247,   2534666.934453022,                   0,-3.897434133237464e-15,                   0,                   1,                   1,                   0,3.897434133237464e-15,                   0,                   1,                   0,   -2811.79141768724,  -7080.471464436402,                   0,   7854.605758701581,  -3119.215142003004,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2491.3,  -6382915.422339411,   2533958.871711954,                   0,-3.897572911115542e-15,                   0,                   1,                   1,                   0,3.897572911115542e-15,                   0,                   1,                   0,  -2811.005939811727,  -7080.783342383068,                   0,   7854.951735444448,  -3118.343784917362,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2491.4,  -6383196.483658057,    2533250.77778745,                   0,-3.89771168899362e-15,                   0,                   1,                   1,                   0,3.89771168899362e-15,                   0,                   1,                   0,  -2810.220427343373,  -7081.095133192106,                   0,   7855.297615522611,  -3117.472389456711,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2491.5,  -6383477.466423727,   2532542.652688221,                   0,-3.897850466871698e-15,                   0,                   1,                   1,                   0,3.897850466871698e-15,                   0,                   1,                   0,  -2809.434880291845,   -7081.40683685968,                   0,   7855.643398931808,  -3116.600955631773,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2491.6,  -6383758.370632962,   2531834.496422983,                   0,-3.897989244749776e-15,                   0,                   1,                   1,                   0,3.897989244749776e-15,                   0,                   1,                   0,  -2808.649298666809,  -7081.718453381954,                   0,   7855.989085667788,  -3115.729483453274,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2491.7,  -6384039.196282308,    2531126.30900045,                   0,-3.898128022627854e-15,                   0,                   1,                   1,                   0,3.898128022627854e-15,                   0,                   1,                   0,  -2807.863682477934,  -7082.029982755092,                   0,   7856.334675726304,  -3114.857972931942,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2491.8,  -6384319.943368306,   2530418.090429337,                   0,-3.898266800505932e-15,                   0,                   1,                   1,                   0,3.898266800505932e-15,                   0,                   1,                   0,  -2807.078031734887,  -7082.341424975262,                   0,   7856.680169103089,  -3113.986424078493,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2491.9,  -6384600.611887503,    2529709.84071836,                   0,-3.89840557838401e-15,                   0,                   1,                   1,                   0,3.89840557838401e-15,                   0,                   1,                   0,  -2806.292346447336,   -7082.65278003863,                   0,     7857.0255657939,  -3113.114836903659,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
                2492,  -6384881.201836444,   2529001.559876234,                   0,-3.898544356262088e-15,                   0,                   1,                   1,                   0,3.898544356262088e-15,                   0,                   1,                   0,  -2805.506626624951,  -7082.964047941367,                   0,   7857.370865794484,  -3112.243211418164,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2492.1,  -6385161.713211677,   2528293.247911677,                   0,-3.898683134140166e-15,                   0,                   1,                   1,                   0,3.898683134140166e-15,                   0,                   1,                   0,    -2804.7208722774,  -7083.275228679638,                   0,   7857.716069100597,  -3111.371547632739,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2492.2,  -6385442.146009749,   2527584.904833404,                   0,-3.898821912018244e-15,                   0,                   1,                   1,                   0,3.898821912018244e-15,                   0,                   1,                   0,  -2803.935083414354,  -7083.586322249615,                   0,   7858.061175707981,  -3110.499845558103,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2492.3,  -6385722.500227209,   2526876.530650133,                   0,-3.898960689896322e-15,                   0,                   1,                   1,                   0,3.898960689896322e-15,                   0,                   1,                   0,  -2803.149260045482,  -7083.897328647473,                   0,   7858.406185612392,  -3109.628105204987,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2492.4,  -6386002.775860608,   2526168.125370581,                   0,-3.8990994677744e-15,                   0,                   1,                   1,                   0, 3.8990994677744e-15,                   0,                   1,                   0,  -2802.363402180455,  -7084.208247869381,                   0,   7858.751098809591,   -3108.75632658412,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2492.5,  -6386282.972906495,   2525459.689003465,                   0,-3.899238245652478e-15,                   0,                   1,                   1,                   0,3.899238245652478e-15,                   0,                   1,                   0,  -2801.577509828943,  -7084.519079911514,                   0,   7859.095915295326,  -3107.884509706229,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2492.6,  -6386563.091361424,   2524751.221557504,                   0,-3.899377023530556e-15,                   0,                   1,                   1,                   0,3.899377023530556e-15,                   0,                   1,                   0,   -2800.79158300062,  -7084.829824770048,                   0,   7859.440635065359,  -3107.012654582043,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2492.7,  -6386843.131221946,   2524042.723041418,                   0,-3.899515801408634e-15,                   0,                   1,                   1,                   0,3.899515801408634e-15,                   0,                   1,                   0,  -2800.005621705154,  -7085.140482441157,                   0,   7859.785258115442,   -3106.14076122229,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
